8.0500,33
7.8958,0
7.2292,0
7.7500,0
7.8958,0
11.2417,12
11.2417,14
7.9250,29
8.0500,28
7.7750,18
7.8542,26
7.8542,21
7.1250,41
7.9250,39
7.8000,21
7.2292,28.5
7.7500,22
6.2375,61
15.5000,0
7.8292,0
15.5000,0
7.7333,0
7.7500,0
7.7500,0
9.2250,23
7.7500,0
7.7500,0
7.8792,0
7.7750,22
7.7500,0
7.8292,0
3.1708,9
22.5250,28
8.4042,42
7.3125,0
7.8542,31
7.8542,28
7.7750,32
9.2250,20
8.6625,23
8.6625,20
8.6625,20
9.2167,16
8.6833,31
7.6292,0
21.0750,2
21.0750,6
21.0750,3
21.0750,8
21.0750,29
39.6875,1
39.6875,7
39.6875,2
39.6875,16
39.6875,14
39.6875,41
8.6625,21
14.5000,19
8.7125,0
7.8958,32
13.7750,0.75
13.7750,3
13.7750,26
7.0000,0
7.7750,0
8.0500,0
7.9250,21
7.9250,25
7.2500,22
7.7750,25
22.3583,0
22.3583,0
22.3583,0
8.1375,0
8.0500,24
7.8958,28
7.8958,19
7.8958,0
7.7750,25
7.7750,18
8.0500,32
7.8958,0
8.6625,17
8.6625,24
7.8958,0
8.1125,0
7.2292,0
7.2500,0
7.8958,38
8.0500,21
29.1250,10
29.1250,4
29.1250,7
29.1250,2
29.1250,8
29.1250,39
39.6875,22
7.1250,35
7.7208,0
14.5000,0
14.5000,0
14.5000,50
14.5000,47
8.0500,0
7.7750,0
20.2125,2
20.2125,18
20.2125,41
8.0500,0
8.0500,50
8.0500,16
7.7500,0
24.1500,0
7.2292,0
7.2250,25
7.2250,0
7.7292,0
7.5750,0
7.2500,38.5
69.5500,0
69.5500,14.5
69.5500,0
69.5500,0
69.5500,0
69.5500,0
69.5500,0
69.5500,0
69.5500,0
69.5500,0
69.5500,0
9.3250,24
7.6500,21
7.9250,39
21.6792,0
21.6792,0
21.6792,0
16.7000,1
16.7000,24
16.7000,4
9.5000,25
8.0500,20
8.0500,24.5
7.7250,0
7.8958,0
7.7500,0
9.5000,29
15.1000,0
7.7792,0
8.0500,0
8.0500,0
7.2292,22
8.0500,0
7.8958,40
7.9250,21
7.4958,18
27.9000,4
27.9000,10
27.9000,9
27.9000,2
27.9000,40
27.9000,45
7.8958,0
8.0500,0
8.6625,0
7.7500,0
7.7333,0
7.6500,19
8.0500,30
8.0500,0
8.0500,32
7.8958,0
8.6625,33
7.5500,23
8.0500,21
8.0500,60.5
7.8958,19
9.8375,22
7.9250,31
8.6625,27
10.4625,2
10.4625,29
8.0500,16
7.9250,44
7.0500,25
7.7750,74
9.2250,14
7.7958,24
7.7958,25
8.0500,34
8.5167,0.4167
6.4375,0
6.4375,0
7.2250,0
8.5167,16
8.0500,0
16.1000,0
16.1000,0
7.9250,32
7.7500,0
7.8958,0
8.0500,30.5
8.0500,44
7.2292,0
0.0000,25
7.2292,0
15.2458,7
15.2458,9
15.2458,29
7.8958,36
9.8417,18
9.5875,63
14.5000,0
14.5000,11.5
14.5000,40.5
24.1500,10
24.1500,36
24.1500,30
9.5000,0
9.5000,33
9.5000,28
9.5000,28
9.0000,47
18.0000,18
18.0000,31
18.0000,16
18.0000,31
7.2250,22
7.8542,20
7.8542,14
7.8958,22
9.0000,22
8.0500,0
7.5500,0
8.0500,0
9.5000,32.5
7.2292,38
7.7500,51
6.4958,18
6.4958,21
7.0000,47
8.7125,0
7.5500,0
8.0500,0
16.1000,28.5
7.2500,21
8.6625,27
7.2500,0
9.5000,36
14.4542,27
14.4542,15
7.2250,45.5
7.2250,0
14.4583,0
14.4542,14.5
14.4542,0
7.2250,26.5
7.2250,27
7.8750,29
